Sentence #	Word	Tag
6048	população	O
6048	negra	O
6048	.	O
6049	A	O
6049	sua	O
6049	funcionalidade	O
6049	também	O
6049	se	O
6049	relaciona	O
6049	com	O
6049	a	O
6049	gestão	O
6049	,	O
6049	por	O
6049	parte	O
6049	da	O
6049	classe	O
6049	dominante	O
6049	,	O
6049	da	O
6049	contradição	O
6049	capital-trabalho	O
6049	.	O
6050	A	O
6050	manutenção	O
6050	da	O
6050	grande	O
6050	maioria	O
6050	da	O
6050	classe	O
6050	trabalhadora	O
6050	na	O
6050	informalidade	O
6050	e	O
6050	no	O
6050	trabalho	O
6050	precarizado	O
6050	é	O
6050	uma	O
6050	ameaça	O
6050	permanente	O
6050	à	O
6050	dominação	O
6050	burguesa	O
6050	,	O
6050	pois	O
6050	essa	O
6050	contradição	O
6050	é	O
6050	capaz	O
6050	de	O
6050	gerar	O
6050	crises	O
6050	e	O
6050	convulsões	O
6050	sociais	O
6050	.	O
6051	A	O
6051	gestão	O
6051	perversa	O
6051	e	O
6051	cruel	O
6051	dessa	O
6051	contradição	O
6051	é	O
6051	,	O
6051	por	O
6051	um	O
6051	lado	O
6051	,	O
6051	a	O
6051	manutenção	O
6051	de	O
6051	uma	O
6051	parcela	O
6051	da	O
6051	classe	O
6051	trabalhadora	O
6051	em	O
6051	formas	O
6051	de	O
6051	trabalho	O
6051	precarizados	O
6051	e	O
6051	,	O
6051	por	O
6051	outro	O
6051	,	O
6051	o	O
6051	seu	O
6051	encarceramento	O
6051	ou	O
6051	descarte	O
6051	,	O
6051	pela	O
6051	violência	O
6051	do	O
6051	Estado	O
6051	.	O
6052	Na	O
6052	história	O
6052	do	O
6052	Brasil	B-COUNTRY
6052	,	O
6052	a	O
6052	utilização	O
6052	de	O
6052	um	O
6052	estereótipo	O
6052	racial	O
6052	para	O
6052	a	O
6052	construção	O
6052	de	O
6052	suspeitos	O
6052	,	O
6052	baseado	O
6052	na	O
6052	ideia	O
6052	de	O
6052	classes	O
6052	perigosas	O
6052	,	O
6052	é	O
6052	uma	O
6052	constante	O
6052	;	O
6052	foi	O
6052	construída	O
6052	no	O
6052	pós-abolição	O
6052	,	O
6052	mas	O
6052	reflete	O
6052	ainda	O
6052	hoje	O
6052	na	O
6052	estrutura	O
6052	seletiva	O
6052	do	O
6052	sistema	O
6052	de	O
6052	justiça	O
6052	criminal	O
6052	.	O
6053	A	O
6053	seletividade	O
6053	do	O
6053	sistema	O
6053	penal	O
6053	se	O
6053	concretiza	O
6053	ancorada	O
6053	num	O
6053	ideal	O
6053	punitivista	O
6053	visivelmente	O
6053	direcionada	O
6053	para	O
6053	determinados	O
6053	segmentos	O
6053	sociais	O
6053	,	O
6053	sobretudo	O
6053	à	O
6053	juventude	O
6053	negra	O
6053	periférica	O
6053	,	O
6053	e	O
6053	se	O
6053	dedica	O
6053	ao	O
6053	encarceramento	O
6053	em	O
6053	massa	O
6053	como	O
6053	forma	O
6053	prioritária	O
6053	de	O
6053	controle	O
6053	social	O
6053	punitivo	O
6053	.	O
6054	O	O
6054	ódio	O
6054	das	O
6054	classes	O
6054	dominantes	O
6054	ao	O
6054	negro	O
6054	e	O
6054	a	O
6054	tudo	O
6054	que	O
6054	é	O
6054	associado	O
6054	à	O
6054	negritude	O
6054	tem	O
6054	uma	O
6054	relação	O
6054	direta	O
6054	com	O
6054	a	O
6054	gestão	O
6054	e	O
6054	manutenção	O
6054	da	O
6054	sua	O
6054	dominação	O
6054	.	O
6055	Por	O
6055	fim	O
6055	,	O
6055	o	O
6055	racismo	O
6055	também	O
6055	se	O
6055	estrutura	O
6055	na	O
6055	construção	O
6055	de	O
6055	uma	O
6055	identidade	O
6055	nacional	O
6055	excludente	O
6055	,	O
6055	que	O
6055	oculta	O
6055	ou	O
6055	invisibiliza	O
6055	a	O
6055	contribuição	O
6055	negra	O
6055	na	O
6055	formação	O
6055	da	O
6055	identidade	O
6055	nacional	O
6055	,	O
6055	mas	O
6055	aparentemente	O
6055	universalista	O
6055	,	O
6055	fundada	O
6055	no	O
6055	mito	O
6055	da	O
6055	democracia	O
6055	racial	O
6055	e	O
6055	no	O
6055	ideal	O
6055	de	O
6055	branqueamento	O
6055	.	O
6056	O	O
6056	padrão	O
6056	de	O
6056	submissão	O
6056	ao	O
6056	imperialismo	O
6056	,	O
6056	a	O
6056	partir	O
6056	do	O
6056	capitalismo	O
6056	dependente	O
6056	,	O
6056	o	O
6056	caráter	O
6056	anti-popular	O
6056	e	O
6056	anti-democrático	O
6056	da	O
6056	burguesia	O
6056	tem	O
6056	desdobramentos	O
6056	dramáticos	O
6056	na	O
6056	questão	O
6056	racial	O
6056	.	O
6057	Todas	O
6057	essas	O
6057	características	O
6057	interditam	O
6057	a	O
6057	viabilidade	O
6057	de	O
6057	uma	O
6057	possível	O
6057	democracia	O
6057	racial	O
6057	ou	O
6057	mesmo	O
6057	uma	O
6057	democracia	O
6057	plena	O
6057	.	O
6058	Para	O
6058	Florestan	B-PER
6058	Fernandes	I-PER
6058	(	O
6058	idem	O
6058	)	O
6058	,	O
6058	o	O
6058	negro	O
6058	ou	O
6058	a	O
6058	questão	O
6058	racial	O
6058	é	O
6058	a	O
6058	pedra	O
6058	de	O
6058	toque	O
6058	da	O
6058	revolução	O
6058	democrática	O
6058	na	O
6058	sociedade	O
6058	brasileira	O
6058	,	O
6058	tanto	O
6058	no	O
6058	sentido	O
6058	de	O
6058	denunciar	O
6058	os	O
6058	resquícios	O
6058	do	O
6058	modo	O
6058	de	O
6058	produção	O
6058	anterior	O
6058	-	O
6058	o	O
6058	escravismo	O
6058	colonial	O
6058	-	O
6058	quanto	O
6058	das	O
6058	formas	O
6058	renovadas	O
6058	que	O
6058	o	O
6058	racismo	O
6058	atinge	O
6058	com	O
6058	a	O
6058	emergência	O
6058	do	O
6058	modo	O
6058	de	O
6058	produção	O
6058	capitalista	O
6058	.	O
6059	Ainda	O
6059	,	O
6059	segundo	O
6059	o	O
6059	autor	O
6059	,	O
6059	o	O
6059	capitalismo	O
6059	monopolista	O
6059	da	O
6059	periferia	O
6059	não	O
6059	contém	O
6059	dinamismo	O
6059	para	O
6059	fundir	O
6059	raça	O
6059	e	O
6059	classe	O
6059	.	O
6060	E	O
6060	conclui	O
6060	:	O
6061	A	O
6061	raça	O
6061	se	O
6061	configura	O
6061	como	O
6061	pólvora	O
6061	do	O
6061	paiol	O
6061	,	O
6061	o	O
6061	fator	O
6061	que	O
6061	em	O
6061	um	O
6061	contexto	O
6061	de	O
6061	confrontação	O
6061	poderá	O
6061	levar	O
6061	muito	O
6061	mais	O
6061	longe	O
6061	o	O
6061	radicalismo	O
6061	inerente	O
6061	à	O
6061	classe	O
6061	.	O
6062	Como	O
6062	escrevi	O
6062	no	O
6062	prefácio	O
6062	do	O
6062	livro	O
6062	citado	O
6062	,	O
6062	é	O
6062	a	O
6062	raça	O
6062	que	O
6062	definirá	O
6062	o	O
6062	padrão	O
6062	de	O
6062	democracia	O
6062	,	O
6062	em	O
6062	extensão	O
6062	e	O
6062	profundidade	O
6062	,	O
6062	que	O
6062	corresponderá	O
6062	às	O
6062	exigências	O
6062	da	O
6062	situação	O
6062	brasileira	O
6062	.	O
6063	Hoje	O
6063	,	O
6063	aliás	O
6063	,	O
6063	é	O
6063	patente	O
6063	que	O
6063	a	O
6063	reflexão	O
6063	vale	O
6063	tanto	O
6063	para	O
6063	uma	O
6063	democracia	O
6063	burguesa	O
6063	,	O
6063	quanto	O
6063	para	O
6063	uma	O
6063	democracia	O
6063	popular	O
6063	e	O
6063	proletária	O
6063	–	O
6063	ou	O
6063	seja	O
6063	,	O
6063	do	O
6063	capitalismo	O
6063	ao	O
6063	socialismo	O
6063	(	O
6063	FERNANDES	O
6063	,	O
6063	2017	O
6063	,	O
6063	pág.	O
6063	63	O
6063	)	O
6063	.	O
6064	É	O
6064	por	O
6064	isso	O
6064	que	O
6064	concordamos	O
6064	com	O
6064	o	O
6064	autor	O
6064	quando	O
6064	aponta	O
6064	como	O
6064	desafio	O
6064	das	O
6064	forças	O
6064	populares	O
6064	a	O
6064	construção	O
6064	de	O
6064	uma	O
6064	estratégia	O
6064	de	O
6064	luta	O
6064	política	O
6064	corajosa	O
6064	,	O
6064	cuja	O
6064	centralidade	O
6064	é	O
6064	a	O
6064	negação	O
6064	do	O
6064	mito	O
6064	da	O
6064	democracia	O
6064	racial	O
6064	e	O
6064	a	O
6064	fusão	O
6064	de	O
6064	raça	O
6064	e	O
6064	classe	O
6064	como	O
6064	reguladores	O
6064	da	O
6064	eclosão	O
6064	do	O
6064	povo	O
6064	na	O
6064	história	O
6064	.	O
6065	Diante	O
6065	desses	O
6065	elementos	O
6065	e	O
6065	da	O
6065	história	O
6065	da	O
6065	luta	O
6065	de	O
6065	classes	O
6065	no	O
6065	Brasil	B-COUNTRY
6065	,	O
6065	o	O
6065	racismo	O
6065	e	O
6065	a	O
6065	questão	O
6065	racial	O
6065	não	O
6065	podem	O
6065	ser	O
6065	considerados	O
6065	apenas	O
6065	como	O
6065	expressões	O
6065	ou	O
6065	manifestações	O
6065	identitárias	O
6065	.	O
6066	O	O
6066	racismo	O
6066	está	O
6066	na	O
6066	essência	O
6066	da	O
6066	produção	O
6066	e	O
6066	reprodução	O
6066	das	O
6066	relações	O
6066	sociais	O
6066	desiguais	O
6066	da	O
6066	sociedade	O
6066	brasileira	O
6066	.	O
6067	O	O
6067	racismo	O
6067	estrutural	O
6067	foi	O
6067	(	O
6067	e	O
6067	continua	O
6067	a	O
6067	ser	O
6067	)	O
6067	elemento	O
6067	constitutivo	O
6067	e	O
6067	constituinte	O
6067	do	O
6067	projeto	O
6067	de	O
6067	nação	O
6067	das	O
6067	classes	O
6067	dominantes	O
6067	para	O
6067	o	O
6067	Brasil	B-COUNTRY
6067	e	O
6067	,	O
6067	portanto	O
6067	,	O
6067	particularizou	O
6067	a	O
6067	formação	O
6067	das	O
6067	classes	O
6067	sociais	O
6067	e	O
6067	as	O
6067	formas	O
6067	de	O
6067	exploração	O
6067	e	O
6067	opressão	O
6067	do	O
6067	trabalho	O
6067	pelo	O
6067	capital	O
6067	no	O
6067	país	O
6067	.	O
6068	Em	O
6068	tempos	O
6068	de	O
6068	fascistização	O
6068	da	O
6068	sociedade	O
6068	,	O
6068	esse	O
6068	debate	O
6068	se	O
6068	torna	O
6068	ainda	O
6068	mais	O
6068	urgente	O
6068	pelos	O
6068	vínculos	O
6068	,	O
6068	demonstrados	O
6068	até	O
6068	aqui	O
6068	,	O
6068	entre	O
6068	a	O
6068	ideologia	O
6068	racista	O
6068	,	O
6068	o	O
6068	capitalismo	O
6068	,	O
6068	o	O
6068	colonialismo	O
6068	e	O
6068	o	O
6068	imperialismo	O
6068	.	O
6069	O	O
6069	Dia	O
6069	da	O
6069	Consciência	O
6069	Negra	O
6069	é	O
6069	um	O
6069	dia	O
6069	de	O
6069	tomada	O
6069	de	O
6069	consciência	O
6069	do	O
6069	que	O
6069	foi	O
6069	e	O
6069	do	O
6069	que	O
6069	é	O
6069	o	O
6069	Brasil	B-COUNTRY
6069	,	O
6069	do	O
6069	que	O
6069	somos	O
6069	enquanto	O
6069	povo	O
6069	brasileiro	O
6069	e	O
6069	das	O
6069	tarefas	O
6069	nacionais	O
6069	,	O
6069	democráticas	O
6069	e	O
6069	populares	O
6069	,	O
6069	sem	O
6069	as	O
6069	quais	O
6069	não	O
6069	podemos	O
6069	falar	O
6069	seriamente	O
6069	em	O
6069	emancipação	O
6069	.	O
6070	Uma	O
6070	nova	O
6070	sociedade	O
6070	os	O
6070	espera	O
6070	,	O
6070	se	O
6070	vocês	O
6070	souberem	O
6070	construí-la	O
6070	!	O
6071	(	O
6071	Florestan	B-PER
6071	Fernandes	I-PER
6071	)	O
6071	*	O
6071	Iyalê	O
6071	Tahyrine	O
6071	é	O
6071	Historiadora	O
6071	,	O
6071	militante	O
6071	da	O
6071	Consulta	B-ORG
6071	Popular	I-ORG
6071	e	O
6071	integrante	O
6071	do	O
6071	Brasil	O
6071	de	O
6071	Fato	O
6071	PE	O
6071	*	O
6071	*	O
6072	Jarbas	B-PER
6072	Vieira	I-PER
6072	é	O
6072	Administrador	O
6072	,	O
6072	militante	O
6072	da	O
6072	Consulta	B-ORG
6072	Popular	I-ORG
6072	e	O
6072	do	O
6072	Movimento	B-ORG
6073	Thays	B-PER
6073	Carvalho	I-PER
6073	é	O
6073	Advogada	O
6073	,	O
6073	integrante	O
6073	da	O
6073	Coordenação	B-ORG
6073	Político-Pedagógica	I-ORG
6073	da	I-ORG
6073	Escola	I-ORG
6073	Nacional	I-ORG
6073	Paulo	I-ORG
6073	Freire	I-ORG
6073	,	O
6073	militante	O
6073	da	O
6073	Consulta	B-ORG
6073	Popular	I-ORG
6073	e	O
6073	do	O
6073	Levante	O
6073	Popular	O
6073	da	O
6073	Juventude	O
6073	Edição	O
6073	:	O
6073	Leandro	B-PER
6073	Melito	I-PER
6074	A	O
6074	dentista	O
6074	Delzuíte	B-PER
6074	Ribeiro	I-PER
6074	de	I-PER
6074	Macêdo	I-PER
6074	foi	O
6074	presa	O
6074	na	O
6074	quinta-feira	O
6074	,	O
6074	7	O
6074	,	O
6074	pela	O
6074	segunda	O
6074	vez	O
6074	,	O
6074	em	O
6074	São	B-CITY
6074	Raimundo	I-CITY
6074	Nonato	I-CITY
6074	(	O
6074	PI	B-STATE
6074	)	O
6074	,	O
6074	sob	O
6074	acusação	O
6074	de	O
6074	racismo	O
6074	.	O
6075	Em	O
6075	abril	O
6075	de	O
6075	2018	O
6075	ela	O
6075	chegou	O
6075	a	O
6075	ser	O
6075	detida	O
6075	provisoriamente	O
6075	após	O
6075	postar	O
6075	em	O
6075	suas	O
6075	redes	O
6075	sociais	O
6075	injúrias	O
6075	raciais	O
6075	direcionadas	O
6075	a	O
6075	um	O
6075	bebê	O
6075	e	O
6075	sua	O
6075	mãe	O
6075	,	O
6075	com	O
6075	quem	O
6075	dividiu	O
6075	o	O
6075	apartamento	O
6075	enquanto	O
6075	fazia	O
6075	faculdade	O
6075	em	O
6075	São	B-CITY
6075	Paulo	I-CITY
6075	.	O
6076	O	O
6076	juiz	O
6076	Carlos	B-PER
6076	Alberto	I-PER
6076	Bezerra	I-PER
6076	Chagas	I-PER
6076	,	O
6076	do	O
6076	Tribunal	B-ORG
6076	de	I-ORG
6076	Justiça	I-ORG
6076	do	I-ORG
6076	Piauí	I-ORG
6076	(	O
6076	TJPI	B-ORG
6076	)	O
6076	,	O
6076	informou	O
6076	ter	O
6076	expedido	O
6076	o	O
6076	mandado	O
6076	de	O
6076	prisão	O
6076	preventiva	O
6076	e	O
6076	determinou	O
6076	que	O
6076	a	O
6076	ré	O
6076	seja	O
6076	transferida	O
6076	imediatamente	O
6076	para	O
6076	a	O
6076	Penitenciária	B-ORG
6076	Feminina	I-ORG
6076	de	I-ORG
6076	Teresina	I-ORG
6076	porque	O
6076	a	O
6076	dentista	O
6076	realizou	O
6076	ameaças	O
6076	contra	O
6076	a	O
6076	vítima	O
6076	e	O
6076	seus	O
6076	familiares	O
6076	quando	O
6076	já	O
6076	tinha	O
6076	conhecimento	O
6076	da	O
6076	decisão	O
6076	judicial	O
6076	.	O
6077	As	O
6077	posts	O
6077	racistas	O
6077	de	O
6077	Macêdo	B-PER
6077	só	O
6077	podiam	O
6077	ser	O
6077	vistos	O
6077	por	O
6077	seus	O
6077	amigos	O
6077	na	O
6077	rede	O
6077	social	O
6077	,	O
6077	mas	O
6077	prints	O
6077	dos	O
6077	textos	O
6077	acabaram	O
6077	vazando	O
6077	,	O
6077	gerando	O
6077	revolta	O
6077	entre	O
6077	internautas	O
6077	.	O
6078	A	O
6078	vítima	O
6078	conta	O
6078	que	O
6078	conheceu	O
6078	a	O
6078	dentista	O
6078	na	O
6078	faculdade	O
6078	,	O
6078	quando	O
6078	passaram	O
6078	a	O
6078	dividir	O
6078	um	O
6078	apartamento	O
6078	:	O
6078	Ela	O
6078	é	O
6078	desequilibrada	O
6078	,	O
6078	não	O
6078	dava	O
6078	para	O
6078	continuar	O
6078	com	O
6078	ela	O
6078	,	O
6078	ela	O
6078	não	O
6078	dividia	O
6078	as	O
6078	contas	O
6078	do	O
6078	apartamento	O
6078	,	O
6078	houve	O
6078	uma	O
6078	briga	O
6078	feia	O
6078	.	O
6079	Em	O
6079	suas	O
6079	postagens	O
6079	,	O
6079	Delzuíte	B-PER
6079	escreve	O
6079	frases	O
6079	como	O
6079	o	O
6079	meu	O
6079	(	O
6079	filho	O
6079	)	O
6079	é	O
6079	lindo	O
6079	e	O
6079	Branco	O
6079	!	O
6079	,	O
6079	Já	O
6079	vi	O
6079	que	O
6079	você	O
6079	saiu	O
6079	da	O
6079	senzala	O
6079	,	O
6079	porém	O
6079	a	O
6079	senzala	O
6079	ainda	O
6079	não	O
6079	saiu	O
6079	de	O
6079	você	O
6079	,	O
6079	entre	O
6079	outras	O
6079	ofensas	O
6079	e	O
6079	injúrias	O
6079	,	O
6079	mostrando	O
6079	todo	O
6079	seu	O
6079	preconceito	O
6079	e	O
6079	sem	O
6079	parecer	O
6079	se	O
6079	preocupar	O
6079	com	O
6079	as	O
6079	consequências	O
6079	do	O
6079	que	O
6079	,	O
6079	na	O
6079	verdade	O
6079	,	O
6079	é	O
6079	um	O
6079	crime	O
6079	.	O
6080	Posts	O
6080	racistas	O
6080	de	O
6080	Macêdo	B-PER
6080	só	O
6080	podiam	O
6080	ser	O
6080	vistos	O
6080	por	O
6080	seus	O
6080	amigos	O
6080	na	O
6080	rede	O
6080	social	O
6080	,	O
6080	mas	O
6080	prints	O
6080	dos	O
6080	textos	O
6080	acabaram	O
6080	vazando	O
6080	,	O
6080	gerando	O
6080	revolta	O
6080	entre	O
6080	internautas	O
6080	.	O
6081	O	O
6081	ator	O
6081	JP	B-PER
6081	Rufino	I-PER
6081	,	O
6081	de	O
6081	17	O
6081	anos	O
6081	,	O
6081	compartilhou	O
6081	nesta	O
6081	sexta-feira	O
6081	(	O
6081	3	O
6081	)	O
6081	prints	O
6081	de	O
6081	mensagens	O
6081	racistas	O
6081	que	O
6081	recebeu	O
6081	em	O
6081	seu	O
6081	Instagram	B-MEDIA
6081	.	O
6082	A	O
6082	postagem	O
6082	foi	O
6082	feita	O
6082	em	O
6082	sua	O
6082	conta	O
6082	na	O
6082	rede	O
6082	social	O
6083	Moleque	O
6083	babaca	O
6083	bancando	O
6083	a	O
6083	vítima	O
6083	,	O
6083	foi	O
6083	o	O
6083	início	O
6083	da	O
6083	mensagem	O
6083	enviada	O
6083	para	O
6083	o	O
6083	ator	O
6083	Vai	O
6083	estudar	O
6083	e	O
6083	tozar	O
6083	[	O
6083	sic	O
6083	]	O
6083	esse	O
6083	cabelo	O
6083	horrível	O
6083	,	O
6083	completou	O
6083	o	O
6083	agressor	O
6083	.	O
6084	Além	O
6084	de	O
6084	Rufino	B-PER
6084	,	O
6084	a	O
6084	mensagem	O
6084	também	O
6084	fez	O
6084	outros	O
6084	ataques	O
6084	F	O
6084	*	O
6084	*	O
6084	*	O
6084	:	O
6084	índios	O
6084	,	O
6084	pretos	O
6084	e	O
6084	pobres	O
6084	!	O
6085	Racistas	O
6085	principalmente	O
6085	!	O
6086	(	O
6086	como	O
6086	tu	O
6086	[	O
6086	Rufino	B-PER
6086	]	O
6086	)	O
6086	e	O
6086	a	O
6086	Marielle	B-PER
6086	[	O
6086	Franco	B-PER
6086	,	O
6086	vereadora	O
6086	assassinada	O
6086	em	O
6086	2018	O
6086	]	O
6086	também	O
6086	!	O
6086	,	O
6086	concluiu	O
6086	o	O
6086	agressor	O
6086	.	O
6087	No	O
6087	começo	O
6087	da	O
6087	publicação	O
6087	o	O
6087	ator	O
6087	explicou	O
6087	por	O
6087	que	O
6087	decidiu	O
6087	compartilhar	O
6087	o	O
6087	ataque	O
6087	Falo	O
6087	sim	O
6087	e	O
6087	mostro	O
6087	sim	O
6087	!	O
6088	Sabe	O
6088	por	O
6088	quê	O
6088	?	O
6089	Para	O
6089	lutar	O
6089	por	O
6089	uma	O
6089	mudança	O
6089	de	O
6089	seres	O
6089	sem	O
6089	noção	O
6089	!	O
6090	Para	O
6090	tentar	O
6090	conter	O
6090	tanto	O
6090	ódio	O
6090	e	O
6090	agressão	O
6090	!	O
6091	Para	O
6091	resgatar	O
6091	os	O
6091	valores	O
6091	…	O
6091	o	O
6091	respeito	O
6091	,	O
6091	afirmou	O
6091	.	O
6092	Uma	O
6092	mulher	O
6092	foi	O
6092	vítima	O
6092	de	O
6092	racismo	O
6092	em	O
6092	uma	O
6092	livraria	O
6092	localizada	O
6092	dentro	O
6092	de	O
6092	um	O
6092	shopping	O
6092	,	O
6092	no	O
6092	bairro	O
6092	de	O
6092	Mangabeira	O
6092	,	O
6092	em	O
6092	João	B-CITY
6092	Pessoa	I-CITY
6092	,	O
6092	na	O
6092	noite	O
6092	desta	O
6092	quarta-feira	O
6092	(	O
6092	2	O
6092	)	O
6092	.	O
6093	A	O
6093	arqueóloga	O
6093	diz	O
6093	que	O
6093	foi	O
6093	seguida	O
6093	por	O
6093	um	O
6093	vendedor	O
6093	da	O
6093	loja	O
6093	,	O
6093	além	O
6093	de	O
6093	ter	O
6093	sido	O
6093	constrangida	O
6093	e	O
6093	tratada	O
6093	com	O
6093	hostilidade	O
6093	por	O
6093	ele	O
6093	e	O
6093	por	O
6093	um	O
6093	coordenador	O
6093	do	O
6093	estabelecimento	O
6093	.	O
6094	O	O
6094	G1	B-MEDIA
6094	tentou	O
6094	entrar	O
6094	em	O
6094	contato	O
6094	com	O
6094	a	O
6094	Livraria	B-ORG
6094	Leitura	I-ORG
6094	,	O
6094	para	O
6094	saber	O
6094	qual	O
6094	atitude	O
6094	seria	O
6094	tomada	O
6094	a	O
6094	respeito	O
6094	dos	O
6094	funcionários	O
6094	acusados	O
6094	de	O
6094	racismo	O
6094	,	O
6094	mas	O
6094	as	O
6094	ligações	O
6094	não	O
6094	foram	O
6094	atendidas	O
6094	.	O
6095	Depois	O
6095	,	O
6095	a	O
6095	livraria	O
6095	soltou	O
6095	uma	O
6095	nota	O
6095	em	O
6095	uma	O
6095	rede	O
6095	social	O
6095	,	O
6095	dizendo	O
6095	que	O
6095	repudia	O
6095	e	O
6095	não	O
6095	se	O
6095	omite	O
6095	em	O
6095	nenhum	O
6095	caso	O
6095	de	O
6095	discriminação	O
6095	.	O
6096	Ainda	O
6096	conforme	O
6096	a	O
6096	nota	O
6096	,	O
6096	nenhum	O
6096	de	O
6096	seus	O
6096	funcionários	O
6096	é	O
6096	fiscal	O
6096	da	O
6096	loja	O
6096	ou	O
6096	tem	O
6096	função	O
6096	de	O
6096	fiscalizar	O
6096	clientes	O
6096	.	O
6097	A	O
6097	vítima	O
6097	relatou	O
6097	que	O
6097	estava	O
6097	dentro	O
6097	do	O
6097	estabelecimento	O
6097	com	O
6097	dois	O
6097	amigos	O
6097	,	O
6097	para	O
6097	comprar	O
6097	um	O
6097	livro	O
6097	,	O
6097	mas	O
6097	acabou	O
6097	desistindo	O
6097	.	O
6098	Neste	O
6098	momento	O
6098	,	O
6098	ela	O
6098	diz	O
6098	que	O
6098	percebeu	O
6098	um	O
6098	vendedor	O
6098	da	O
6098	loja	O
6098	seguindo-a	O
6098	e	O
6098	olhando	O
6098	fixamente	O
6098	para	O
6098	ela	O
6098	,	O
6098	vendo	O
6098	se	O
6098	ela	O
6098	ia	O
6098	pegar	O
6098	alguma	O
6098	coisa	O
6098	ou	O
6098	não	O
6098	.	O
6099	Depois	O
6099	disto	O
6099	,	O
6099	ela	O
6099	abriu	O
6099	a	O
6099	bolsa	O
6099	para	O
6099	pegar	O
6099	o	O
6099	celular	O
6099	,	O
6099	com	O
6099	o	O
6099	objetivo	O
6099	de	O
6099	comparar	O
6099	os	O
6099	preços	O
6099	na	O
6099	internet	O
6099	,	O
6099	quando	O
6099	percebeu	O
6099	que	O
6099	o	O
6099	vendedor	O
6099	se	O
6099	aproximou	O
6099	ainda	O
6099	mais	O
6099	dela	O
6099	,	O
6099	de	O
6099	forma	O
6099	que	O
6099	a	O
6099	deixou	O
6099	tensa	O
6099	.	O
6100	Ela	O
6100	,	O
6100	então	O
6100	,	O
6100	fez	O
6100	o	O
6100	caminho	O
6100	do	O
6100	corredor	O
6100	até	O
6100	o	O
6100	caixa	O
6100	e	O
6100	assim	O
6100	percebeu	O
6100	que	O
6100	o	O
6100	vendedor	O
6100	a	O
6100	seguiu	O
6100	.	O
6101	A	O
6101	vítima	O
6101	relata	O
6101	ter	O
6101	ficado	O
6101	com	O
6101	medo	O
6101	e	O
6101	pediu	O
6101	para	O
6101	um	O
6101	amigo	O
6101	,	O
6101	que	O
6101	a	O
6101	acompanhava	O
6101	,	O
6101	ver	O
6101	se	O
6101	o	O
6101	homem	O
6101	estava	O
6101	atrás	O
6101	dela	O
6101	.	O
6102	O	O
6102	amigo	O
6102	confirmou	O
6102	Eu	O
6102	me	O
6102	senti	O
6102	muito	O
6102	constrangida	O
6102	,	O
6102	com	O
6102	muita	O
6102	envergonhada	O
6102	por	O
6102	aquilo	O
6102	tá	O
6102	acontecendo	O
6102	pleno	O
6102	século	O
6102	21	O
6102	.	O
6103	Eu	O
6103	fiquei	O
6103	muito	O
6103	tensa	O
6103	.	O
6104	Ele	O
6104	estava	O
6104	me	O
6104	coagindo	O
6104	.	O
6105	Ela	O
6105	relata	O
6105	ainda	O
6105	que	O
6105	um	O
6105	de	O
6105	seus	O
6105	amigos	O
6105	que	O
6105	a	O
6105	acompanhava	O
6105	,	O
6105	um	O
6105	homem	O
6105	branco	O
6105	,	O
6105	foi	O
6105	bem	O
6105	atendido	O
6105	na	O
6105	loja	O
6105	e	O
6105	ninguém	O
6105	o	O
6105	perseguiu	O
6105	.	O
6106	A	O
6106	vítima	O
6106	tentou	O
6106	reportar	O
6106	o	O
6106	comportamento	O
6106	do	O
6106	vendedor	O
6106	ao	O
6106	coordenador	O
6106	presente	O
6106	no	O
6106	local	O
6106	,	O
6106	junto	O
6106	com	O
6106	seu	O
6106	outro	O
6106	amigo	O
6106	,	O
6106	um	O
6106	homem	O
6106	negro	O
6106	,	O
6106	e	O
6106	eles	O
6106	foram	O
6106	mal	O
6106	tratados	O
6106	.	O
6107	Segundo	O
6107	a	O
6107	arqueóloga	O
6107	,	O
6107	eles	O
6107	foram	O
6107	levados	O
6107	pelo	O
6107	coordenador	O
6107	para	O
6107	um	O
6107	canto	O
6107	da	O
6107	loja	O
6107	,	O
6107	junto	O
6107	com	O
6107	o	O
6107	vendedor	O
6107	que	O
6107	teve	O
6107	a	O
6107	atitude	O
6107	racista	O
6107	.	O
6108	Ela	O
6108	disse	O
6108	que	O
6108	,	O
6108	durante	O
6108	a	O
6108	conversa	O
6108	,	O
6108	se	O
6108	sentiu	O
6108	ameaçada	O
6108	pela	O
6108	postura	O
6108	agressiva	O
6108	do	O
6108	vendedor	O
6108	,	O
6108	que	O
6108	ficou	O
6108	a	O
6108	olhando	O
6108	de	O
6108	forma	O
6108	que	O
6108	a	O
6108	constrangeu	O
6108	novamente	O
6108	.	O
6109	Depois	O
6109	,	O
6109	o	O
6109	coordenador	O
6109	tentou	O
6109	justificar	O
6109	a	O
6109	atitude	O
6109	do	O
6109	funcionário	O
6109	Ele	O
6109	começou	O
6109	com	O
6109	um	O
6109	discurso	O
6109	.	O
6110	Em	O
6110	dado	O
6110	momento	O
6110	,	O
6110	disse	O
6110	que	O
6110	pessoas	O
6110	como	O
6110	vocês	O
6110	estão	O
6110	sujeitos	O
6110	a	O
6110	isso	O
6110	.	O
6111	Querendo	O
6111	dizer	O
6111	que	O
6111	pessoas	O
6111	como	O
6111	nós	O
6111	,	O
6111	que	O
6111	somos	O
6111	pretas	O
6111	,	O
6111	que	O
